Date,Product,Category,Region,Sales,Profit
25-05-2024,Bag,Accessories,East,7617,680
22-01-2024,Belt,Accessories,North,18018,2048
29-05-2024,Laptop,Electronics,East,30867,2969
31-05-2024,Headphones,Electronics,West,14632,2018
13-05-2024,T-shirt,Fashion,South,38213,2375
25-04-2024,Belt,Accessories,West,4695,491
05-06-2024,T-shirt,Fashion,South,1899,323
22-06-2024,Sneakers,Fashion,East,41867,4026
17-06-2024,Watch,Accessories,East,42140,7281
03-03-2024,Belt,Accessories,South,20378,2375
11-01-2024,Watch,Accessories,South,9718,1412
22-06-2024,Headphones,Electronics,East,16426,2641
18-06-2024,Belt,Accessories,North,1443,266
23-06-2024,Shoes,Fashion,North,59521,7030
19-05-2024,Camera,Electronics,West,47605,9429
17-01-2024,Bag,Accessories,South,6540,1060
26-06-2024,Smartwatch,Electronics,East,18958,2657
17-04-2024,T-shirt,Fashion,West,30817,3169
19-06-2024,Bag,Accessories,North,55315,2830
14-04-2024,Tablet,Electronics,West,55163,6256
09-04-2024,Belt,Accessories,South,40983,2880
09-01-2024,Headphones,Electronics,East,7183,1226
21-05-2024,Tablet,Electronics,North,17465,994
29-03-2024,Headphones,Electronics,North,48958,4415
01-02-2024,Tablet,Electronics,West,17544,2117
13-05-2024,Watch,Accessories,West,17228,2932
07-06-2024,Belt,Accessories,North,44429,2259
25-06-2024,Watch,Accessories,West,34366,5087
18-06-2024,Camera,Electronics,West,11837,2180
20-03-2024,Laptop,Electronics,North,55147,10261
25-01-2024,Tablet,Electronics,West,6206,570
20-02-2024,Camera,Electronics,South,33965,4178
11-04-2024,Watch,Accessories,South,5241,431
15-01-2024,Watch,Accessories,East,29406,5791
24-03-2024,Watch,Accessories,East,14909,2580
05-03-2024,Camera,Electronics,North,51283,5689
14-03-2024,Smartwatch,Electronics,West,40392,6940
13-06-2024,Headphones,Electronics,North,13860,2328
09-05-2024,Laptop,Electronics,West,9872,1477
24-04-2024,Headphones,Electronics,South,33779,6728
08-04-2024,Phone,Electronics,South,30793,4150
11-05-2024,Laptop,Electronics,South,4144,665
04-06-2024,Sneakers,Fashion,South,36667,2591
08-01-2024,Phone,Electronics,East,11002,896
07-04-2024,Watch,Accessories,West,15391,2746
29-01-2024,Headphones,Electronics,East,56776,10826
16-04-2024,Laptop,Electronics,West,9617,1434
28-04-2024,Sneakers,Fashion,East,39675,3068
05-04-2024,Camera,Electronics,North,13918,2511
05-02-2024,Laptop,Electronics,East,14623,2064
18-04-2024,Tablet,Electronics,North,43218,4903
07-01-2024,Phone,Electronics,South,49989,6166
27-03-2024,T-shirt,Fashion,North,44332,4363
08-06-2024,T-shirt,Fashion,West,20843,2303
22-06-2024,Belt,Accessories,East,6686,1054
24-01-2024,Bag,Accessories,South,40783,7752
27-02-2024,Watch,Accessories,North,46671,6296
25-06-2024,Phone,Electronics,South,20108,3013
11-05-2024,Tablet,Electronics,North,29051,5596
12-02-2024,T-shirt,Fashion,East,24107,2731
10-03-2024,Phone,Electronics,East,27957,4375
07-05-2024,Tablet,Electronics,East,8053,412
24-04-2024,Laptop,Electronics,North,29537,4859
26-05-2024,Shoes,Fashion,South,16733,1865
08-04-2024,T-shirt,Fashion,West,14479,2868
23-04-2024,Sneakers,Fashion,East,10955,607
09-03-2024,Shoes,Fashion,East,54563,8162
28-02-2024,Smartwatch,Electronics,West,5860,960
29-04-2024,Smartwatch,Electronics,West,50292,4187
27-06-2024,Watch,Accessories,South,17129,1675
18-04-2024,Bag,Accessories,South,46160,8703
02-05-2024,Smartwatch,Electronics,East,40350,3091
31-05-2024,Tablet,Electronics,North,57126,10698
01-01-2024,Shoes,Fashion,West,12807,1159
31-01-2024,Smartwatch,Electronics,West,45217,8913
19-04-2024,Phone,Electronics,South,28733,4160
07-04-2024,Tablet,Electronics,South,14265,918
28-02-2024,Belt,Accessories,South,48852,6296
18-01-2024,Tablet,Electronics,East,37865,5372
09-05-2024,Shoes,Fashion,North,34787,2288
10-02-2024,Bag,Accessories,East,26513,4947
30-01-2024,Belt,Accessories,West,18138,1429
15-04-2024,Phone,Electronics,South,49093,3173
04-05-2024,T-shirt,Fashion,North,36933,3401
25-04-2024,Watch,Accessories,North,1671,170
24-01-2024,Camera,Electronics,East,40941,3303
07-04-2024,Shoes,Fashion,North,55971,9734
15-01-2024,Phone,Electronics,West,34208,3579
24-02-2024,Laptop,Electronics,South,54081,2790
20-02-2024,Watch,Accessories,North,22691,3700
16-04-2024,Headphones,Electronics,East,2500,126
16-04-2024,Bag,Accessories,East,42179,4412
13-03-2024,Bag,Accessories,South,31207,3161
11-06-2024,Camera,Electronics,West,6388,965
26-06-2024,Watch,Accessories,South,51129,8580
11-03-2024,Camera,Electronics,South,46483,8528
09-03-2024,Sneakers,Fashion,West,31114,2132
13-02-2024,Bag,Accessories,West,46925,3979
18-01-2024,T-shirt,Fashion,South,45863,2959
30-05-2024,Watch,Accessories,South,19463,3483
04-02-2024,T-shirt,Fashion,South,43010,2989
23-05-2024,Belt,Accessories,North,42758,7387
31-05-2024,Watch,Accessories,North,51351,9853
16-06-2024,Bag,Accessories,South,1011,93
18-05-2024,Smartwatch,Electronics,East,26418,1730
21-02-2024,Laptop,Electronics,North,39725,5329
16-06-2024,T-shirt,Fashion,West,39039,4354
13-01-2024,Bag,Accessories,South,21817,1431
01-06-2024,Bag,Accessories,West,16631,2766
08-04-2024,Laptop,Electronics,North,18637,2832
05-02-2024,Headphones,Electronics,North,28066,1761
19-04-2024,Headphones,Electronics,West,52383,10144
13-01-2024,Bag,Accessories,East,52960,9144
15-05-2024,Tablet,Electronics,West,58139,3026
26-03-2024,Tablet,Electronics,West,30589,5035
03-06-2024,Shoes,Fashion,North,10210,699
28-01-2024,Phone,Electronics,North,11191,829
12-01-2024,Watch,Accessories,West,55078,2897
05-03-2024,Headphones,Electronics,South,4019,338
24-06-2024,Phone,Electronics,East,39897,5932
04-04-2024,Shoes,Fashion,North,48208,7594
02-04-2024,Phone,Electronics,North,17099,1983
28-01-2024,Belt,Accessories,East,21509,1966
21-01-2024,Phone,Electronics,East,21767,3230
08-05-2024,Shoes,Fashion,South,20750,3048
13-05-2024,Headphones,Electronics,North,2921,182
16-01-2024,Bag,Accessories,West,46972,8815
17-05-2024,Smartwatch,Electronics,North,48070,7784
10-04-2024,Headphones,Electronics,South,17118,3123
19-04-2024,Phone,Electronics,South,19708,1006
07-02-2024,Belt,Accessories,South,46319,4967
25-02-2024,Tablet,Electronics,West,29345,5413
19-06-2024,T-shirt,Fashion,East,11636,993
02-03-2024,Phone,Electronics,South,28629,2256
20-06-2024,Laptop,Electronics,West,51604,3076
16-05-2024,Camera,Electronics,West,57807,3403
01-02-2024,Camera,Electronics,North,27281,4913
20-04-2024,Smartwatch,Electronics,North,8574,1224
15-01-2024,Watch,Accessories,East,4189,785
04-02-2024,Belt,Accessories,South,9088,1601
03-03-2024,Shoes,Fashion,West,9107,1584
29-04-2024,Smartwatch,Electronics,West,30486,2671
07-01-2024,Tablet,Electronics,South,51970,10030
28-06-2024,Phone,Electronics,West,21960,2563
08-05-2024,Watch,Accessories,North,1902,185
25-04-2024,Headphones,Electronics,North,19498,1147
18-03-2024,Watch,Accessories,North,31855,2078
20-03-2024,Belt,Accessories,North,46884,4829
16-04-2024,Belt,Accessories,West,43732,4230
17-04-2024,T-shirt,Fashion,West,13261,2435
08-03-2024,Laptop,Electronics,North,56927,3371
18-04-2024,Headphones,Electronics,East,21849,3841
04-06-2024,Tablet,Electronics,East,26501,4640
19-05-2024,Camera,Electronics,South,49489,7879
10-03-2024,Watch,Accessories,West,54948,4009
06-06-2024,Belt,Accessories,West,32338,3403
07-01-2024,Camera,Electronics,East,39122,5238
13-04-2024,Belt,Accessories,South,26074,4556
14-02-2024,T-shirt,Fashion,East,7981,1265
21-05-2024,Laptop,Electronics,West,9074,998
05-03-2024,Tablet,Electronics,South,44950,2269
14-02-2024,Tablet,Electronics,East,8757,1340
11-03-2024,Phone,Electronics,East,37730,6526
14-02-2024,Belt,Accessories,North,28588,4631
30-04-2024,Camera,Electronics,East,12473,1999
03-04-2024,Tablet,Electronics,South,22236,1423
24-02-2024,Tablet,Electronics,West,54316,7851
07-02-2024,Watch,Accessories,North,4104,566
14-03-2024,Headphones,Electronics,South,56689,5925
06-06-2024,Phone,Electronics,South,32938,3188
10-04-2024,T-shirt,Fashion,South,41622,6550
12-01-2024,Sneakers,Fashion,East,20282,3354
22-03-2024,Watch,Accessories,South,52215,9568
29-03-2024,Laptop,Electronics,North,40314,5430
18-04-2024,Smartwatch,Electronics,West,22623,4253
30-05-2024,Headphones,Electronics,East,49500,5907
09-03-2024,Phone,Electronics,South,51109,5461
09-01-2024,Tablet,Electronics,North,38560,4732
20-02-2024,Smartwatch,Electronics,West,47916,2970
27-02-2024,Bag,Accessories,East,3129,491
24-01-2024,T-shirt,Fashion,North,23953,4340
01-01-2024,Camera,Electronics,East,9621,1773
12-01-2024,Phone,Electronics,South,39860,3885
25-01-2024,T-shirt,Fashion,West,8464,1242
13-06-2024,T-shirt,Fashion,South,29987,1550
03-05-2024,T-shirt,Fashion,East,28599,2456
13-05-2024,Phone,Electronics,East,57472,3868
19-04-2024,Smartwatch,Electronics,East,12678,1553
19-03-2024,Headphones,Electronics,West,46144,8711
05-04-2024,Sneakers,Fashion,East,32529,3981
07-02-2024,Bag,Accessories,West,56055,5285
22-05-2024,Phone,Electronics,North,42735,5241
08-04-2024,Belt,Accessories,South,47905,4397
17-04-2024,Laptop,Electronics,West,15950,958
18-04-2024,Shoes,Fashion,East,7986,457
01-05-2024,Shoes,Fashion,East,45793,6222
03-01-2024,Watch,Accessories,South,28594,3659
16-02-2024,Belt,Accessories,North,39828,5333
15-04-2024,Sneakers,Fashion,West,37119,6220
23-06-2024,Headphones,Electronics,West,38709,2515
03-01-2024,Sneakers,Fashion,West,17916,2259
29-03-2024,Tablet,Electronics,East,54007,8055
27-02-2024,Shoes,Fashion,North,33075,4392
01-05-2024,Camera,Electronics,East,34880,4046
08-05-2024,Camera,Electronics,North,37670,6775
28-01-2024,Tablet,Electronics,West,54520,4199
12-02-2024,Tablet,Electronics,West,22947,2170
24-02-2024,Headphones,Electronics,West,32157,2929
03-01-2024,Headphones,Electronics,North,29870,3798
23-02-2024,Sneakers,Fashion,South,16392,2883
16-05-2024,Tablet,Electronics,South,41904,5598
27-03-2024,Phone,Electronics,North,49545,4596
11-02-2024,Watch,Accessories,North,47178,5841
05-03-2024,Headphones,Electronics,West,36769,5066
05-05-2024,Shoes,Fashion,South,35894,5746
23-01-2024,Laptop,Electronics,West,53700,6971
26-05-2024,Smartwatch,Electronics,West,17742,2907
14-05-2024,Shoes,Fashion,West,12309,1530
01-06-2024,Belt,Accessories,West,17288,2146
07-04-2024,Laptop,Electronics,West,23994,4782
13-06-2024,Tablet,Electronics,South,28572,1670
18-01-2024,Shoes,Fashion,West,16207,814
03-05-2024,Headphones,Electronics,North,40549,3108
19-05-2024,Headphones,Electronics,East,36072,6334
09-02-2024,Bag,Accessories,West,7914,1170
02-06-2024,Camera,Electronics,West,30556,6039
22-04-2024,Phone,Electronics,South,2550,378
09-01-2024,T-shirt,Fashion,North,35331,6971
29-01-2024,Sneakers,Fashion,South,39343,6969
14-05-2024,Watch,Accessories,West,9029,1428
28-03-2024,T-shirt,Fashion,South,58406,9546
25-06-2024,Watch,Accessories,West,22265,2234
27-06-2024,Tablet,Electronics,North,12840,1073
06-04-2024,Laptop,Electronics,East,57138,3674
10-02-2024,Belt,Accessories,West,29935,1972
27-04-2024,Sneakers,Fashion,East,49801,4285
12-02-2024,Phone,Electronics,East,38546,7316
20-03-2024,Headphones,Electronics,South,51181,3005
26-04-2024,Headphones,Electronics,North,2026,312
13-03-2024,Headphones,Electronics,West,49290,5836
28-06-2024,T-shirt,Fashion,West,44646,2693
14-05-2024,Watch,Accessories,West,16838,2329
17-06-2024,Phone,Electronics,East,28766,4813
11-04-2024,Belt,Accessories,East,42368,5646
06-06-2024,Watch,Accessories,North,42472,8245
14-03-2024,Belt,Accessories,West,31019,2010
17-03-2024,Tablet,Electronics,South,15297,927
02-03-2024,Watch,Accessories,East,36278,6445
22-04-2024,Camera,Electronics,West,38796,4839
01-04-2024,Belt,Accessories,West,58764,3418
31-01-2024,Phone,Electronics,West,52521,5550
25-03-2024,Tablet,Electronics,East,9307,1280
19-03-2024,Smartwatch,Electronics,East,53752,3640
28-04-2024,T-shirt,Fashion,South,6940,961
07-05-2024,Sneakers,Fashion,South,26517,1981
04-03-2024,Tablet,Electronics,West,26891,2200
12-02-2024,Camera,Electronics,West,54257,8296
13-02-2024,Belt,Accessories,North,36628,3387
11-06-2024,Phone,Electronics,North,15313,1567
21-01-2024,Shoes,Fashion,East,58243,8274
12-02-2024,Headphones,Electronics,West,15695,2247
04-03-2024,T-shirt,Fashion,West,32828,2400
10-03-2024,T-shirt,Fashion,East,18293,952
20-02-2024,Bag,Accessories,South,12754,1251
06-04-2024,T-shirt,Fashion,North,24211,2363
21-04-2024,Tablet,Electronics,South,18536,2272
14-02-2024,Headphones,Electronics,South,12431,1321
23-03-2024,Smartwatch,Electronics,South,9998,749
23-02-2024,Laptop,Electronics,North,39064,6623
23-03-2024,Sneakers,Fashion,South,22631,2165
09-04-2024,Tablet,Electronics,South,28439,3672
04-02-2024,Headphones,Electronics,North,1006,107
21-01-2024,Tablet,Electronics,East,28795,3007
24-02-2024,Shoes,Fashion,West,44071,2661
30-03-2024,Shoes,Fashion,South,6959,1286
22-04-2024,Belt,Accessories,South,21211,4124
04-06-2024,Phone,Electronics,West,56959,5091
30-05-2024,Tablet,Electronics,East,29483,5015
28-03-2024,Camera,Electronics,North,42098,5508
04-02-2024,Phone,Electronics,West,48419,5628
17-02-2024,Bag,Accessories,East,21698,3765
26-01-2024,Shoes,Fashion,West,57818,6117
28-06-2024,Watch,Accessories,South,51400,9132
10-05-2024,Camera,Electronics,West,37165,5698
01-04-2024,Headphones,Electronics,North,12653,842
18-06-2024,Phone,Electronics,South,35799,2972
06-04-2024,Bag,Accessories,North,21802,3752
15-05-2024,Smartwatch,Electronics,East,38710,2248
28-06-2024,Tablet,Electronics,North,32907,1669
05-02-2024,Headphones,Electronics,East,54179,8763
03-05-2024,Camera,Electronics,North,7269,487
19-02-2024,Laptop,Electronics,South,45164,7202
23-03-2024,Laptop,Electronics,South,33186,3862
11-02-2024,Laptop,Electronics,South,46305,8234
28-03-2024,Headphones,Electronics,South,27962,3699
24-02-2024,Phone,Electronics,North,13161,944
16-05-2024,Watch,Accessories,South,55214,7539
08-05-2024,Laptop,Electronics,South,46899,8976
08-03-2024,Belt,Accessories,West,47067,6586
10-03-2024,Sneakers,Fashion,North,9393,684
30-03-2024,Camera,Electronics,North,43656,5695
21-01-2024,Headphones,Electronics,West,26498,4794
31-05-2024,Bag,Accessories,West,34298,5445
24-04-2024,Laptop,Electronics,South,10734,781
26-01-2024,Shoes,Fashion,East,29548,2074
16-02-2024,Tablet,Electronics,East,32917,4218
27-02-2024,Smartwatch,Electronics,East,41354,7278
04-02-2024,Shoes,Fashion,East,45041,7899
26-04-2024,Smartwatch,Electronics,East,55223,4000
19-05-2024,Bag,Accessories,South,51843,8199
10-06-2024,Camera,Electronics,North,10989,1420
03-01-2024,Bag,Accessories,North,51039,6633
01-02-2024,Shoes,Fashion,West,14958,934
03-04-2024,Belt,Accessories,South,49046,7435
27-04-2024,Phone,Electronics,West,11762,1369
14-02-2024,Laptop,Electronics,South,51596,3948
01-02-2024,T-shirt,Fashion,West,12512,1352
05-05-2024,Shoes,Fashion,North,10784,1588
10-05-2024,Bag,Accessories,East,22720,2871
12-02-2024,Belt,Accessories,East,52838,9109
19-01-2024,Shoes,Fashion,North,47832,8179
21-03-2024,Shoes,Fashion,North,27944,5520
29-02-2024,Smartwatch,Electronics,West,43628,8300
20-06-2024,Tablet,Electronics,West,29960,2759
05-05-2024,Smartwatch,Electronics,North,13433,2427
23-06-2024,Headphones,Electronics,East,43801,2988
27-02-2024,Sneakers,Fashion,West,37791,5233
01-01-2024,Smartwatch,Electronics,East,6945,752
12-04-2024,Headphones,Electronics,South,3380,512
29-02-2024,Sneakers,Fashion,North,50609,4772
23-05-2024,Camera,Electronics,North,39653,1986
01-04-2024,Belt,Accessories,East,2619,227
02-01-2024,Headphones,Electronics,North,59216,8351
03-04-2024,Bag,Accessories,North,32875,4701
18-01-2024,Laptop,Electronics,North,44243,7903
04-06-2024,Sneakers,Fashion,North,22115,2390
20-02-2024,Sneakers,Fashion,West,6764,1005
05-02-2024,Smartwatch,Electronics,South,25057,1703
26-02-2024,Tablet,Electronics,East,22497,1604
26-06-2024,Watch,Accessories,North,37771,5011
12-01-2024,Shoes,Fashion,South,26141,5004
20-06-2024,Tablet,Electronics,South,11877,1633
30-01-2024,Sneakers,Fashion,North,53264,7865
17-01-2024,Watch,Accessories,West,31166,5193
10-05-2024,Belt,Accessories,East,29562,5320
09-06-2024,Sneakers,Fashion,East,50071,6965
11-04-2024,Shoes,Fashion,North,39987,4151
30-03-2024,Shoes,Fashion,North,12106,843
22-05-2024,Bag,Accessories,East,7575,1183
25-05-2024,Watch,Accessories,West,2356,457
26-05-2024,Shoes,Fashion,South,10721,961
28-06-2024,Laptop,Electronics,West,59453,11481
11-03-2024,Shoes,Fashion,South,58117,4642
12-01-2024,Phone,Electronics,South,57562,5831
23-04-2024,Shoes,Fashion,North,25756,1349
02-04-2024,Headphones,Electronics,South,18958,2594
04-02-2024,Watch,Accessories,West,54642,9915
09-01-2024,Shoes,Fashion,East,50942,9373
04-02-2024,Camera,Electronics,North,50161,6715
22-03-2024,T-shirt,Fashion,North,3732,420
16-04-2024,Laptop,Electronics,West,25469,4431
23-05-2024,Watch,Accessories,South,52860,6054
26-04-2024,Bag,Accessories,South,41283,5869
21-05-2024,Camera,Electronics,East,55696,2996
02-04-2024,Shoes,Fashion,North,13448,1224
19-02-2024,Phone,Electronics,South,45349,2341
20-02-2024,Belt,Accessories,East,59395,10694
03-06-2024,Tablet,Electronics,South,44664,6710
05-03-2024,Smartwatch,Electronics,East,29226,4351
14-02-2024,Shoes,Fashion,South,11987,2249
14-04-2024,Bag,Accessories,North,28041,4862
01-03-2024,T-shirt,Fashion,North,52871,9974
08-04-2024,Watch,Accessories,North,40076,4667
13-03-2024,Camera,Electronics,North,50311,3027
15-02-2024,Tablet,Electronics,East,44419,4973
24-01-2024,Shoes,Fashion,West,4359,259
03-06-2024,Phone,Electronics,East,17513,2107
01-02-2024,Phone,Electronics,North,2032,120
25-04-2024,Camera,Electronics,West,18517,3538
14-03-2024,Sneakers,Fashion,North,37655,4493
10-01-2024,Headphones,Electronics,South,51775,8182
16-04-2024,Camera,Electronics,North,42957,6663
19-04-2024,Watch,Accessories,East,58142,7834
16-06-2024,Phone,Electronics,South,22007,2050
26-02-2024,Laptop,Electronics,East,48742,2963
23-05-2024,Tablet,Electronics,East,51940,4507
20-03-2024,Shoes,Fashion,West,27051,2719
17-02-2024,Tablet,Electronics,South,29334,4734
06-01-2024,T-shirt,Fashion,South,28011,5325
17-02-2024,Smartwatch,Electronics,North,28842,3892
17-05-2024,Laptop,Electronics,North,27094,2831
10-05-2024,Headphones,Electronics,South,47591,8787
18-05-2024,Phone,Electronics,East,44806,6112
27-06-2024,Shoes,Fashion,East,47295,4757
11-04-2024,Belt,Accessories,East,1348,83
19-01-2024,Belt,Accessories,East,43809,5193
22-05-2024,Bag,Accessories,West,25852,3891
13-03-2024,Tablet,Electronics,North,2868,345
19-05-2024,Shoes,Fashion,South,24715,4432
19-03-2024,Sneakers,Fashion,West,35476,3652
01-04-2024,Headphones,Electronics,West,24499,4002
26-05-2024,Smartwatch,Electronics,West,3194,287
23-05-2024,Tablet,Electronics,East,40232,4069
10-02-2024,Belt,Accessories,North,23112,1272
10-01-2024,Camera,Electronics,West,6170,322
11-04-2024,Phone,Electronics,West,23363,2371
